url,keywords,lon,lat
'http://en.wikipedia.org/wiki/Sakartsi',haskovo,26.3,42.083332
'http://en.wikipedia.org/wiki/Sakartsi',province,26.3,42.083332
'http://en.wikipedia.org/wiki/Anquincila',geoclass,-65.55,-28.766666
'http://en.wikipedia.org/wiki/Anquincila',populated,-65.55,-28.766666
'http://en.wikipedia.org/wiki/Anquincila',catamarca,-65.55,-28.766666
'http://en.wikipedia.org/wiki/Anquincila',province,-65.55,-28.766666
'http://en.wikipedia.org/wiki/Leshten',villages,23.833334,41.633335
'http://en.wikipedia.org/wiki/Leshten',blagoevgrad,23.833334,41.633335
'http://en.wikipedia.org/wiki/Leshten',province,23.833334,41.633335
'http://en.wikipedia.org/wiki/Leshten',geoclass,23.833334,41.633335
'http://en.wikipedia.org/wiki/Leshten',populated,23.833334,41.633335
'http://en.wikipedia.org/wiki/Balsareny',municipalities,1.8833333,41.866665
'http://en.wikipedia.org/wiki/Balsareny',barcelona,1.8833333,41.866665
'http://en.wikipedia.org/wiki/Mikata_Station',railway,135.9094,35.5555
'http://en.wikipedia.org/wiki/Mikata_Station',stations,135.9094,35.5555
'http://en.wikipedia.org/wiki/Mikata_Station',fukui,135.9094,35.5555
'http://en.wikipedia.org/wiki/Mikata_Station',prefecture,135.9094,35.5555
'http://en.wikipedia.org/wiki/Cherepovo',villages,26.133333,42.016666
'http://en.wikipedia.org/wiki/Cherepovo',haskovo,26.133333,42.016666
'http://en.wikipedia.org/wiki/Cherepovo',province,26.133333,42.016666
'http://en.wikipedia.org/wiki/Tirukkoyilur',cities,79.2,11.95
'http://en.wikipedia.org/wiki/Tirukkoyilur',towns,79.2,11.95
'http://en.wikipedia.org/wiki/Tirukkoyilur',tamil,79.2,11.95
'http://en.wikipedia.org/wiki/Tirukkoyilur',nadu,79.2,11.95
'http://en.wikipedia.org/wiki/Lauchlin_Lake',geoclass,-61.1275,45.65167
'http://en.wikipedia.org/wiki/Lauchlin_Lake',lake,-61.1275,45.65167
'http://en.wikipedia.org/wiki/Lauchlin_Lake',lake109328904,-61.1275,45.65167
'http://en.wikipedia.org/wiki/Lauchlin_Lake',lakes,-61.1275,45.65167
'http://en.wikipedia.org/wiki/Lauchlin_Lake',nova,-61.1275,45.65167
'http://en.wikipedia.org/wiki/Lauchlin_Lake',scotia,-61.1275,45.65167
'http://en.wikipedia.org/wiki/Khnushinak',populated,47.043335,39.763054
'http://en.wikipedia.org/wiki/Khnushinak',khojavend,47.043335,39.763054
'http://en.wikipedia.org/wiki/Khnushinak',rayon,47.043335,39.763054
'http://en.wikipedia.org/wiki/Khnushinak',yago,47.043335,39.763054
'http://en.wikipedia.org/wiki/Khnushinak',geo,47.043335,39.763054
'http://en.wikipedia.org/wiki/Khnushinak',entity,47.043335,39.763054
'http://en.wikipedia.org/wiki/Khnushinak',geoclass,47.043335,39.763054
'http://en.wikipedia.org/wiki/Meleiro',populated,-49.633335,-28.833334
'http://en.wikipedia.org/wiki/Meleiro',santa,-49.633335,-28.833334
'http://en.wikipedia.org/wiki/Meleiro',catarina%28state%29,-49.633335,-28.833334
'http://en.wikipedia.org/wiki/Shirwal',cities,73.98,18.13
'http://en.wikipedia.org/wiki/Shirwal',towns,73.98,18.13
'http://en.wikipedia.org/wiki/Shirwal',maharashtra,73.98,18.13
'http://en.wikipedia.org/wiki/Shirwal',geoclass,73.98,18.13
'http://en.wikipedia.org/wiki/Shirwal',populated,73.98,18.13
'http://en.wikipedia.org/wiki/Vetrovo',villages,25.316668,42.933334
'http://en.wikipedia.org/wiki/Vetrovo',gabrovo,25.316668,42.933334
'http://en.wikipedia.org/wiki/Vetrovo',province,25.316668,42.933334
'http://en.wikipedia.org/wiki/Siva_reka',villages,26.066668,41.783333
'http://en.wikipedia.org/wiki/Siva_reka',haskovo,26.066668,41.783333
'http://en.wikipedia.org/wiki/Siva_reka',province,26.066668,41.783333
'http://en.wikipedia.org/wiki/Susleni',geoclass,28.983334,47.416668
'http://en.wikipedia.org/wiki/Susleni',populated,28.983334,47.416668
'http://en.wikipedia.org/wiki/Susleni',communes,28.983334,47.416668
'http://en.wikipedia.org/wiki/Susleni',orhei,28.983334,47.416668
'http://en.wikipedia.org/wiki/Susleni',district,28.983334,47.416668
'http://en.wikipedia.org/wiki/Ismilli',geoclass,49.20861,39.36639
'http://en.wikipedia.org/wiki/Ismilli',populated,49.20861,39.36639
'http://en.wikipedia.org/wiki/Ismilli',yago,49.20861,39.36639
'http://en.wikipedia.org/wiki/Ismilli',geo,49.20861,39.36639
'http://en.wikipedia.org/wiki/Ismilli',entity,49.20861,39.36639
'http://en.wikipedia.org/wiki/Ismilli',neftchala,49.20861,39.36639
'http://en.wikipedia.org/wiki/Ismilli',rayon,49.20861,39.36639
'http://en.wikipedia.org/wiki/Kupang,_Kedah',populated,111.28333,1.75
'http://en.wikipedia.org/wiki/Kupang,_Kedah',kedah,111.28333,1.75
'http://en.wikipedia.org/wiki/Musongati',,30.100555,-3.7291667
'http://en.wikipedia.org/wiki/Ambah',cities,78.23,26.71
'http://en.wikipedia.org/wiki/Ambah',towns,78.23,26.71
'http://en.wikipedia.org/wiki/Ambah',madhya,78.23,26.71
'http://en.wikipedia.org/wiki/Ambah',pradesh,78.23,26.71
'http://en.wikipedia.org/wiki/Toltar',geoclass,74.3,36.5
'http://en.wikipedia.org/wiki/Toltar',populated,74.3,36.5
'http://en.wikipedia.org/wiki/Toltar',yago,74.3,36.5
'http://en.wikipedia.org/wiki/Toltar',geo,74.3,36.5
'http://en.wikipedia.org/wiki/Toltar',entity,74.3,36.5
'http://en.wikipedia.org/wiki/Toltar',gilgit,74.3,36.5
'http://en.wikipedia.org/wiki/Toltar',baltistan,74.3,36.5
'http://en.wikipedia.org/wiki/Appleton_Tower',buildings,-3.1872222,55.944443
'http://en.wikipedia.org/wiki/Appleton_Tower',structures,-3.1872222,55.944443
'http://en.wikipedia.org/wiki/Appleton_Tower',edinburgh,-3.1872222,55.944443
'http://en.wikipedia.org/wiki/Abissaare',villages,26.716667,58.1
'http://en.wikipedia.org/wiki/Abissaare',p%c3%b5lva,26.716667,58.1
'http://en.wikipedia.org/wiki/Abissaare',county,26.716667,58.1
'http://en.wikipedia.org/wiki/Abissaare',geoclass,26.716667,58.1
'http://en.wikipedia.org/wiki/Abissaare',populated,26.716667,58.1
'http://en.wikipedia.org/wiki/Podalakur',,79.7333,14.3667
'http://en.wikipedia.org/wiki/Kokologo',populated,-1.8833333,12.183333
'http://en.wikipedia.org/wiki/Kokologo',centre,-1.8833333,12.183333
'http://en.wikipedia.org/wiki/Kokologo',ouest,-1.8833333,12.183333
'http://en.wikipedia.org/wiki/Kokologo',region,-1.8833333,12.183333
'http://en.wikipedia.org/wiki/Kokologo',geoclass,-1.8833333,12.183333
'http://en.wikipedia.org/wiki/Karumanchi',villages,79.89027,16.054888
'http://en.wikipedia.org/wiki/Karumanchi',guntur,79.89027,16.054888
'http://en.wikipedia.org/wiki/Karumanchi',district,79.89027,16.054888
'http://en.wikipedia.org/wiki/Dergaon',cities,93.97,26.7
'http://en.wikipedia.org/wiki/Dergaon',towns,93.97,26.7
'http://en.wikipedia.org/wiki/Dergaon',golaghat,93.97,26.7
'http://en.wikipedia.org/wiki/Dergaon',district,93.97,26.7
'http://en.wikipedia.org/wiki/Acadia_Lake',lake109328904,-62.87,44.83917
'http://en.wikipedia.org/wiki/Acadia_Lake',geoclass,-62.87,44.83917
'http://en.wikipedia.org/wiki/Acadia_Lake',lake,-62.87,44.83917
'http://en.wikipedia.org/wiki/Acadia_Lake',lakes,-62.87,44.83917
'http://en.wikipedia.org/wiki/Acadia_Lake',nova,-62.87,44.83917
'http://en.wikipedia.org/wiki/Acadia_Lake',scotia,-62.87,44.83917
'http://en.wikipedia.org/wiki/Panagar',cities,79.98,23.3
'http://en.wikipedia.org/wiki/Panagar',towns,79.98,23.3
'http://en.wikipedia.org/wiki/Panagar',madhya,79.98,23.3
'http://en.wikipedia.org/wiki/Panagar',pradesh,79.98,23.3
'http://en.wikipedia.org/wiki/Golosalvo',municipalities,-1.6333333,39.233334
'http://en.wikipedia.org/wiki/Golosalvo',albacete,-1.6333333,39.233334
'http://en.wikipedia.org/wiki/Valcheta',populated,-66.15,-40.7
'http://en.wikipedia.org/wiki/Valcheta',r%c3%a,-66.15,-40.7
'http://en.wikipedia.org/wiki/Valcheta',do,-66.15,-40.7
'http://en.wikipedia.org/wiki/Valcheta',negro,-66.15,-40.7
'http://en.wikipedia.org/wiki/Valcheta',province,-66.15,-40.7
'http://en.wikipedia.org/wiki/Valcheta',geoclass,-66.15,-40.7
'http://en.wikipedia.org/wiki/Sahaspur',cities,78.62,29.13
'http://en.wikipedia.org/wiki/Sahaspur',towns,78.62,29.13
'http://en.wikipedia.org/wiki/Sahaspur',bijnor,78.62,29.13
'http://en.wikipedia.org/wiki/Sahaspur',district,78.62,29.13
'http://en.wikipedia.org/wiki/Grandes_Rios',populated,-51.516666,-24.133333
'http://en.wikipedia.org/wiki/Grandes_Rios',paran%c3%a1%28state%29,-51.516666,-24.133333
'http://en.wikipedia.org/wiki/Kungsbron',bridges,18.05025,59.332417
'http://en.wikipedia.org/wiki/Kungsbron',sweden,18.05025,59.332417
'http://en.wikipedia.org/wiki/Kungsbron',stockholm,18.05025,59.332417
'http://en.wikipedia.org/wiki/Lac_Beauchamp',lake109328904,-75.620865,45.490807
'http://en.wikipedia.org/wiki/Lac_Beauchamp',lakes,-75.620865,45.490807
'http://en.wikipedia.org/wiki/Lac_Beauchamp',quebec,-75.620865,45.490807
'http://en.wikipedia.org/wiki/Ehmen',geoclass,10.7,52.4
'http://en.wikipedia.org/wiki/Ehmen',populated,10.7,52.4
'http://en.wikipedia.org/wiki/Ehmen',villages,10.7,52.4
'http://en.wikipedia.org/wiki/Ehmen',lower,10.7,52.4
'http://en.wikipedia.org/wiki/Ehmen',saxony,10.7,52.4
'http://en.wikipedia.org/wiki/Ramsgjelvatnet',lake109328904,14.884444,66.931114
'http://en.wikipedia.org/wiki/Ramsgjelvatnet',lakes,14.884444,66.931114
'http://en.wikipedia.org/wiki/Ramsgjelvatnet',nordland,14.884444,66.931114
'http://en.wikipedia.org/wiki/Tel_Baruch',neighborhoods,34.816666,32.116665
'http://en.wikipedia.org/wiki/Tel_Baruch',tel,34.816666,32.116665
'http://en.wikipedia.org/wiki/Tel_Baruch',aviv,34.816666,32.116665
'http://en.wikipedia.org/wiki/Lovchantsi',villages,27.65,43.65
'http://en.wikipedia.org/wiki/Lovchantsi',dobrich,27.65,43.65
'http://en.wikipedia.org/wiki/Lovchantsi',province,27.65,43.65
'http://en.wikipedia.org/wiki/Lovchantsi',geoclass,27.65,43.65
'http://en.wikipedia.org/wiki/Lovchantsi',populated,27.65,43.65
'http://en.wikipedia.org/wiki/Yerusalimovo',villages,26.1,41.9
'http://en.wikipedia.org/wiki/Yerusalimovo',haskovo,26.1,41.9
'http://en.wikipedia.org/wiki/Yerusalimovo',province,26.1,41.9
'http://en.wikipedia.org/wiki/Yerusalimovo',geoclass,26.1,41.9
'http://en.wikipedia.org/wiki/Yerusalimovo',populated,26.1,41.9
'http://en.wikipedia.org/wiki/Friens',geoclass,5.798611,53.09889
'http://en.wikipedia.org/wiki/Friens',populated,5.798611,53.09889
'http://en.wikipedia.org/wiki/Friens',friesland,5.798611,53.09889
'http://en.wikipedia.org/wiki/Kuntomintar',mountain109359803,154.02,48.75
'http://en.wikipedia.org/wiki/Swarupnagar',community,88.8667,22.8333
'http://en.wikipedia.org/wiki/Swarupnagar',development,88.8667,22.8333
'http://en.wikipedia.org/wiki/Swarupnagar',blocks,88.8667,22.8333
'http://en.wikipedia.org/wiki/Swarupnagar',north24,88.8667,22.8333
'http://en.wikipedia.org/wiki/Swarupnagar',parganas,88.8667,22.8333
'http://en.wikipedia.org/wiki/Swarupnagar',district,88.8667,22.8333
'http://en.wikipedia.org/wiki/Swarupnagar',cities,88.8667,22.8333
'http://en.wikipedia.org/wiki/Swarupnagar',towns,88.8667,22.8333
'http://en.wikipedia.org/wiki/Kiraoli',cities,77.78,27.15
'http://en.wikipedia.org/wiki/Kiraoli',towns,77.78,27.15
'http://en.wikipedia.org/wiki/Kiraoli',agra,77.78,27.15
'http://en.wikipedia.org/wiki/Kiraoli',district,77.78,27.15
'http://en.wikipedia.org/wiki/Kiraoli',geoclass,77.78,27.15
'http://en.wikipedia.org/wiki/Kiraoli',populated,77.78,27.15
'http://en.wikipedia.org/wiki/Fjerdvatnet',lake109328904,15.980833,67.824165
'http://en.wikipedia.org/wiki/Fjerdvatnet',geoclass,15.980833,67.824165
'http://en.wikipedia.org/wiki/Fjerdvatnet',lake,15.980833,67.824165
'http://en.wikipedia.org/wiki/Fjerdvatnet',lakes,15.980833,67.824165
'http://en.wikipedia.org/wiki/Fjerdvatnet',nordland,15.980833,67.824165
'http://en.wikipedia.org/wiki/Dardoqqaz',populated,46.55389,41.608055
'http://en.wikipedia.org/wiki/Dardoqqaz',zaqatala,46.55389,41.608055
'http://en.wikipedia.org/wiki/Dardoqqaz',rayon,46.55389,41.608055
'http://en.wikipedia.org/wiki/Dardoqqaz',geoclass,46.55389,41.608055
'http://en.wikipedia.org/wiki/Dardoqqaz',yago,46.55389,41.608055
'http://en.wikipedia.org/wiki/Dardoqqaz',geo,46.55389,41.608055
'http://en.wikipedia.org/wiki/Dardoqqaz',entity,46.55389,41.608055
'http://en.wikipedia.org/wiki/Shishkert',yago,46.350834,39.070835
'http://en.wikipedia.org/wiki/Shishkert',geo,46.350834,39.070835
'http://en.wikipedia.org/wiki/Shishkert',entity,46.350834,39.070835
'http://en.wikipedia.org/wiki/Shishkert',geoclass,46.350834,39.070835
'http://en.wikipedia.org/wiki/Shishkert',populated,46.350834,39.070835
'http://en.wikipedia.org/wiki/Shishkert',syunik,46.350834,39.070835
'http://en.wikipedia.org/wiki/Massangena',geoclass,32.95639,-21.537777
'http://en.wikipedia.org/wiki/Massangena',populated,32.95639,-21.537777
'http://en.wikipedia.org/wiki/Massangena',mozambique,32.95639,-21.537777
'http://en.wikipedia.org/wiki/Mount_Nukabira',mountains,142.67444,42.75139
'http://en.wikipedia.org/wiki/Mount_Nukabira',hokkaid%c5%8,142.67444,42.75139
'http://en.wikipedia.org/wiki/Mount_Nukabira',d,142.67444,42.75139
'http://en.wikipedia.org/wiki/Mount_Nukabira',mountain109359803,142.67444,42.75139
'http://en.wikipedia.org/wiki/Miyota_Station',railway,138.5063,36.3192
'http://en.wikipedia.org/wiki/Miyota_Station',stations,138.5063,36.3192
'http://en.wikipedia.org/wiki/Miyota_Station',nagano,138.5063,36.3192
'http://en.wikipedia.org/wiki/Miyota_Station',prefecture,138.5063,36.3192
'http://en.wikipedia.org/wiki/Elderslea',suburbs,175.0576,-41.1232
'http://en.wikipedia.org/wiki/Elderslea',wellington,175.0576,-41.1232
'http://en.wikipedia.org/wiki/Gare_du_Cateau',railway,3.54,50.09139
'http://en.wikipedia.org/wiki/Gare_du_Cateau',stations,3.54,50.09139
'http://en.wikipedia.org/wiki/Gare_du_Cateau',nord,3.54,50.09139
'http://en.wikipedia.org/wiki/Gare_du_Cateau',pas,3.54,50.09139
'http://en.wikipedia.org/wiki/Gare_du_Cateau',de,3.54,50.09139
'http://en.wikipedia.org/wiki/Gare_du_Cateau',calais,3.54,50.09139
'http://en.wikipedia.org/wiki/Cossourado',parishes,-8.619,41.633
'http://en.wikipedia.org/wiki/Cossourado',barcelos,-8.619,41.633
'http://en.wikipedia.org/wiki/Rakovice',villages,17.733334,48.566666
'http://en.wikipedia.org/wiki/Rakovice',municipalities,17.733334,48.566666
'http://en.wikipedia.org/wiki/Rakovice',pie%c5%a1%c5%a5any,17.733334,48.566666
'http://en.wikipedia.org/wiki/Rakovice',district,17.733334,48.566666
'http://en.wikipedia.org/wiki/Bahalin',villages,22.916666,42.883335
'http://en.wikipedia.org/wiki/Bahalin',sofia,22.916666,42.883335
'http://en.wikipedia.org/wiki/Bahalin',province,22.916666,42.883335
'http://en.wikipedia.org/wiki/Leppinsee',lakes,12.820278,53.345276
'http://en.wikipedia.org/wiki/Leppinsee',mecklenburg,12.820278,53.345276
'http://en.wikipedia.org/wiki/Leppinsee',vorpommern,12.820278,53.345276
'http://en.wikipedia.org/wiki/Schneckenbusch',communes,7.0833335,48.7
'http://en.wikipedia.org/wiki/Schneckenbusch',moselle,7.0833335,48.7
'http://en.wikipedia.org/wiki/Schneckenbusch',geoclass,7.0833335,48.7
'http://en.wikipedia.org/wiki/Schneckenbusch',populated,7.0833335,48.7
'http://en.wikipedia.org/wiki/Schwansee',lakes,10.719722,47.5575
'http://en.wikipedia.org/wiki/Schwansee',bavaria,10.719722,47.5575
'http://en.wikipedia.org/wiki/Montargil',parishes,-8.171,39.079
'http://en.wikipedia.org/wiki/Montargil',ponte,-8.171,39.079
'http://en.wikipedia.org/wiki/Montargil',de,-8.171,39.079
'http://en.wikipedia.org/wiki/Montargil',sor,-8.171,39.079
'http://en.wikipedia.org/wiki/Saddell_Castle',geoclass,-5.504722,55.52722
'http://en.wikipedia.org/wiki/Saddell_Castle',building,-5.504722,55.52722
'http://en.wikipedia.org/wiki/Saddell_Castle',castles,-5.504722,55.52722
'http://en.wikipedia.org/wiki/Saddell_Castle',argyll,-5.504722,55.52722
'http://en.wikipedia.org/wiki/Saddell_Castle',bute,-5.504722,55.52722
'http://en.wikipedia.org/wiki/Jhargram',community,86.98,22.45
'http://en.wikipedia.org/wiki/Jhargram',development,86.98,22.45
'http://en.wikipedia.org/wiki/Jhargram',blocks,86.98,22.45
'http://en.wikipedia.org/wiki/Jhargram',paschim,86.98,22.45
'http://en.wikipedia.org/wiki/Jhargram',medinipur,86.98,22.45
'http://en.wikipedia.org/wiki/Jhargram',district,86.98,22.45
'http://en.wikipedia.org/wiki/Jhargram',cities,86.98,22.45
'http://en.wikipedia.org/wiki/Jhargram',towns,86.98,22.45
'http://en.wikipedia.org/wiki/Murici',populated,-35.94278,-9.306945
'http://en.wikipedia.org/wiki/Murici',alagoas,-35.94278,-9.306945
'http://en.wikipedia.org/wiki/Fulianka',villages,21.333334,49.066666
'http://en.wikipedia.org/wiki/Fulianka',municipalities,21.333334,49.066666
'http://en.wikipedia.org/wiki/Fulianka',pre%c5%a1ov,21.333334,49.066666
'http://en.wikipedia.org/wiki/Fulianka',district,21.333334,49.066666
'http://en.wikipedia.org/wiki/Fulianka',geoclass,21.333334,49.066666
'http://en.wikipedia.org/wiki/Fulianka',populated,21.333334,49.066666
'http://en.wikipedia.org/wiki/Queimados',populated,-43.555,-22.715834
'http://en.wikipedia.org/wiki/Queimados',rio,-43.555,-22.715834
'http://en.wikipedia.org/wiki/Queimados',de,-43.555,-22.715834
'http://en.wikipedia.org/wiki/Queimados',janeiro%28state%29,-43.555,-22.715834
'http://en.wikipedia.org/wiki/Ontika',geoclass,27.283333,59.433334
'http://en.wikipedia.org/wiki/Ontika',populated,27.283333,59.433334
'http://en.wikipedia.org/wiki/Ontika',villages,27.283333,59.433334
'http://en.wikipedia.org/wiki/Ontika',ida,27.283333,59.433334
'http://en.wikipedia.org/wiki/Ontika',viru,27.283333,59.433334
'http://en.wikipedia.org/wiki/Ontika',county,27.283333,59.433334
'http://en.wikipedia.org/wiki/Al-Juhayl',populated,49.05,16.05
'http://en.wikipedia.org/wiki/Al-Juhayl',hadhramaut,49.05,16.05
'http://en.wikipedia.org/wiki/Al-Juhayl',governorate,49.05,16.05
'http://en.wikipedia.org/wiki/Keshpur',cities,87.47615,22.556396
'http://en.wikipedia.org/wiki/Keshpur',towns,87.47615,22.556396
'http://en.wikipedia.org/wiki/Keshpur',paschim,87.47615,22.556396
'http://en.wikipedia.org/wiki/Keshpur',medinipur,87.47615,22.556396
'http://en.wikipedia.org/wiki/Keshpur',district,87.47615,22.556396
'http://en.wikipedia.org/wiki/Keshpur',community,87.47615,22.556396
'http://en.wikipedia.org/wiki/Keshpur',development,87.47615,22.556396
'http://en.wikipedia.org/wiki/Keshpur',blocks,87.47615,22.556396
'http://en.wikipedia.org/wiki/Karempudi',,79.7167,16.4333
'http://en.wikipedia.org/wiki/Uulu',geoclass,24.583334,58.283333
'http://en.wikipedia.org/wiki/Uulu',populated,24.583334,58.283333
'http://en.wikipedia.org/wiki/Uulu',villages,24.583334,58.283333
'http://en.wikipedia.org/wiki/Uulu',p%c3%a4rnu,24.583334,58.283333
'http://en.wikipedia.org/wiki/Uulu',county,24.583334,58.283333
'http://en.wikipedia.org/wiki/Tromsi',geoclass,27.15,58
'http://en.wikipedia.org/wiki/Tromsi',populated,27.15,58
'http://en.wikipedia.org/wiki/Tromsi',villages,27.15,58
'http://en.wikipedia.org/wiki/Tromsi',p%c3%b5lva,27.15,58
'http://en.wikipedia.org/wiki/Tromsi',county,27.15,58
'http://en.wikipedia.org/wiki/Izume_Station',railway,132.692,33.2517
'http://en.wikipedia.org/wiki/Izume_Station',stations,132.692,33.2517
'http://en.wikipedia.org/wiki/Izume_Station',ehime,132.692,33.2517
'http://en.wikipedia.org/wiki/Izume_Station',prefecture,132.692,33.2517
'http://en.wikipedia.org/wiki/Tutoko_River',rivers,167.95,-44.683334
'http://en.wikipedia.org/wiki/Tutoko_River',southland,167.95,-44.683334
'http://en.wikipedia.org/wiki/Tutoko_River',region,167.95,-44.683334
'http://en.wikipedia.org/wiki/Tutoko_River',river109411430,167.95,-44.683334
'http://en.wikipedia.org/wiki/Sanawan',populated,70.98333,30.316668
'http://en.wikipedia.org/wiki/Sanawan',punjab%28,70.98333,30.316668
'http://en.wikipedia.org/wiki/Sanawan',pakistan%29,70.98333,30.316668
'http://en.wikipedia.org/wiki/Konduru',villages,80.583336,16.683332
'http://en.wikipedia.org/wiki/Konduru',krishna,80.583336,16.683332
'http://en.wikipedia.org/wiki/Konduru',district,80.583336,16.683332
'http://en.wikipedia.org/wiki/Caimito,_Sucre',municipalities,-75.166664,8.833333
'http://en.wikipedia.org/wiki/Caimito,_Sucre',sucre,-75.166664,8.833333
'http://en.wikipedia.org/wiki/Vodja',villages,25.683332,58.933334
'http://en.wikipedia.org/wiki/Vodja',j%c3%a4rva,25.683332,58.933334
'http://en.wikipedia.org/wiki/Vodja',county,25.683332,58.933334
'http://en.wikipedia.org/wiki/Vodja',geoclass,25.683332,58.933334
'http://en.wikipedia.org/wiki/Vodja',populated,25.683332,58.933334
'http://en.wikipedia.org/wiki/Steinknickle',mountain109359803,9.483334,49.116665
'http://en.wikipedia.org/wiki/Steinknickle',mountains,9.483334,49.116665
'http://en.wikipedia.org/wiki/Steinknickle',baden,9.483334,49.116665
'http://en.wikipedia.org/wiki/Steinknickle',w%c3%b,9.483334,49.116665
'http://en.wikipedia.org/wiki/Steinknickle',crttemberg,9.483334,49.116665
'http://en.wikipedia.org/wiki/Steinknickle',geoclass,9.483334,49.116665
'http://en.wikipedia.org/wiki/Steinknickle',hill,9.483334,49.116665
'http://en.wikipedia.org/wiki/Inathukanpatti',villages,79.14203,10.78482
'http://en.wikipedia.org/wiki/Inathukanpatti',thanjavur,79.14203,10.78482
'http://en.wikipedia.org/wiki/Inathukanpatti',district,79.14203,10.78482
'http://en.wikipedia.org/wiki/Zaimchevo',villages,27.3,42.9
'http://en.wikipedia.org/wiki/Zaimchevo',burgas,27.3,42.9
'http://en.wikipedia.org/wiki/Zaimchevo',province,27.3,42.9
'http://en.wikipedia.org/wiki/Rehavia',neighbourhoods,35.211998,31.774475
'http://en.wikipedia.org/wiki/Rehavia',jerusalem,35.211998,31.774475
'http://en.wikipedia.org/wiki/Sabana_Larga',populated,-70.4982,18.585
'http://en.wikipedia.org/wiki/Sabana_Larga',dominican,-70.4982,18.585
'http://en.wikipedia.org/wiki/Sabana_Larga',republic,-70.4982,18.585
'http://en.wikipedia.org/wiki/Kodesmaa',villages,24.5,58.633335
'http://en.wikipedia.org/wiki/Kodesmaa',p%c3%a4rnu,24.5,58.633335
'http://en.wikipedia.org/wiki/Kodesmaa',county,24.5,58.633335
'http://en.wikipedia.org/wiki/Kodesmaa',geoclass,24.5,58.633335
'http://en.wikipedia.org/wiki/Kodesmaa',populated,24.5,58.633335
'http://en.wikipedia.org/wiki/Chinaganjam',,80.25,15.7
'http://en.wikipedia.org/wiki/Painan',populated,100.575554,-1.351111
'http://en.wikipedia.org/wiki/Painan',west,100.575554,-1.351111
'http://en.wikipedia.org/wiki/Painan',sumatra,100.575554,-1.351111
'http://en.wikipedia.org/wiki/Chizu_Station',railway,134.225,35.2647
'http://en.wikipedia.org/wiki/Chizu_Station',stations,134.225,35.2647
'http://en.wikipedia.org/wiki/Chizu_Station',tottori,134.225,35.2647
'http://en.wikipedia.org/wiki/Chizu_Station',prefecture,134.225,35.2647
'http://en.wikipedia.org/wiki/Mopienga',populated,0,13.1
'http://en.wikipedia.org/wiki/Mopienga',est,0,13.1
'http://en.wikipedia.org/wiki/Mopienga',region,0,13.1
'http://en.wikipedia.org/wiki/Virmond',populated,-52.233334,-25.4
'http://en.wikipedia.org/wiki/Virmond',paran%c3%a1%28state%29,-52.233334,-25.4
'http://en.wikipedia.org/wiki/Gallipienzo',municipalities,-1.4,42.516666
'http://en.wikipedia.org/wiki/Gallipienzo',navarre,-1.4,42.516666
'http://en.wikipedia.org/wiki/Rotbusch',villages,8.140335,51.153496
'http://en.wikipedia.org/wiki/Rotbusch',north,8.140335,51.153496
'http://en.wikipedia.org/wiki/Rotbusch',rhine,8.140335,51.153496
'http://en.wikipedia.org/wiki/Rotbusch',westphalia,8.140335,51.153496
'http://en.wikipedia.org/wiki/Gornja_Dubrava',districts,16.05566,45.841125
'http://en.wikipedia.org/wiki/Gornja_Dubrava',zagreb,16.05566,45.841125
'http://en.wikipedia.org/wiki/Pohoarna',communes,28.5,47.833332
'http://en.wikipedia.org/wiki/Pohoarna',of%c5%9,28.5,47.833332
'http://en.wikipedia.org/wiki/Pohoarna',eold%c4%83ne%c5%9,28.5,47.833332
'http://en.wikipedia.org/wiki/Pohoarna',fti,28.5,47.833332
'http://en.wikipedia.org/wiki/Pohoarna',district,28.5,47.833332
'http://en.wikipedia.org/wiki/Pohoarna',geoclass,28.5,47.833332
'http://en.wikipedia.org/wiki/Pohoarna',populated,28.5,47.833332
'http://en.wikipedia.org/wiki/Ciudad_Lineal',geoclass,-3.65,40.45
'http://en.wikipedia.org/wiki/Ciudad_Lineal',section,-3.65,40.45
'http://en.wikipedia.org/wiki/Ciudad_Lineal',populated,-3.65,40.45
'http://en.wikipedia.org/wiki/Ciudad_Lineal',districts,-3.65,40.45
'http://en.wikipedia.org/wiki/Ciudad_Lineal',madrid,-3.65,40.45
'http://en.wikipedia.org/wiki/Lac_de_Chalain',lake109328904,5.793664,46.670483
'http://en.wikipedia.org/wiki/Lac_de_Chalain',geoclass,5.793664,46.670483
'http://en.wikipedia.org/wiki/Lac_de_Chalain',lake,5.793664,46.670483
'http://en.wikipedia.org/wiki/Lac_de_Chalain',lakes,5.793664,46.670483
'http://en.wikipedia.org/wiki/Lac_de_Chalain',franche,5.793664,46.670483
'http://en.wikipedia.org/wiki/Lac_de_Chalain',comt%c3%a9,5.793664,46.670483
'http://en.wikipedia.org/wiki/Tjalleberd',geoclass,5.943611,52.997776
'http://en.wikipedia.org/wiki/Tjalleberd',populated,5.943611,52.997776
'http://en.wikipedia.org/wiki/Tjalleberd',friesland,5.943611,52.997776
'http://en.wikipedia.org/wiki/Pithoragarh',,80.22,29.58
'http://en.wikipedia.org/wiki/Wordie_Point',,-27.25,-56.733334
'http://en.wikipedia.org/wiki/Triebes',,12.023,50.686
'http://en.wikipedia.org/wiki/Kojatice',villages,21.133333,49
'http://en.wikipedia.org/wiki/Kojatice',municipalities,21.133333,49
